1352291142,-0.922119140625,-0.157684326171875,-0.52679443359375
1352291142,-0.84112548828125,-0.11456298828125,-0.513427734375
1352291142,-1.0883941650390600,-0.0118255615234375,-0.306549072265625
1352291142,-1.1846923828125,0.0085296630859375,-0.143524169921875
1352291142,-0.9366912841796880,0.2135772705078130,-0.3547821044921880
1352291142,-0.812744140625,0.203460693359375,-0.28228759765625
1352291142,-0.7758941650390630,0.3176727294921880,-0.3687591552734380
1352291142,-0.9000701904296880,0.448760986328125,-0.3067169189453130
1352291142,-0.79205322265625,0.42352294921875,-0.398162841796875
1352291142,-0.801025390625,0.477203369140625,-0.3757781982421880
1352291143,-0.71173095703125,0.533660888671875,-0.3932647705078130
1352291143,-0.7512054443359380,0.547210693359375,-0.390228271484375
1352291143,-0.738311767578125,0.5501861572265630,-0.413177490234375
1352291143,-0.7907257080078130,0.5304412841796880,-0.3434295654296880
1352291143,-0.6221160888671880,0.5887603759765630,-0.3490447998046880
1352291143,-0.8386077880859380,0.5532684326171880,-0.35699462890625
1352291143,-0.7554168701171880,0.561004638671875,-0.336456298828125
1352291143,-0.721588134765625,0.6711578369140630,-0.3265533447265630
1352291143,-0.7137451171875,0.57867431640625,-0.39862060546875
1352291143,-0.74078369140625,0.656768798828125,-0.2765655517578130
1352291144,-0.7208404541015630,0.5894622802734380,-0.35162353515625
1352291144,-0.684356689453125,0.6266937255859380,-0.3514556884765630
1352291144,-0.7357940673828130,0.6178741455078130,-0.3551025390625
1352291144,-0.70501708984375,0.61480712890625,-0.3420257568359380
1352291144,-0.6940765380859380,0.626495361328125,-0.3496856689453130
1352291144,-0.7330169677734380,0.6024627685546880,-0.3683624267578130
1352291144,-0.724395751953125,0.6085662841796880,-0.349029541015625
1352291144,-0.6853790283203130,0.634490966796875,-0.3342132568359380
1352291144,-0.694122314453125,0.63043212890625,-0.338165283203125
1352291145,-0.7087554931640630,0.6175384521484380,-0.349822998046875
1352291145,-0.71417236328125,0.637542724609375,-0.3520660400390630
1352291145,-0.689300537109375,0.62762451171875,-0.3409423828125
1352291145,-0.695068359375,0.6342926025390630,-0.333404541015625
1352291145,-0.695831298828125,0.639923095703125,-0.343109130859375
1352291145,-0.6959381103515630,0.6341705322265630,-0.344024658203125
1352291145,-0.699798583984375,0.6340789794921880,-0.3450469970703130
1352291145,-0.69097900390625,0.6449127197265630,-0.33441162109375
1352291145,-0.678253173828125,0.6528472900390630,-0.33526611328125
1352291145,-0.647064208984375,0.6718597412109380,-0.3224334716796880
1352291146,-0.631378173828125,0.6876220703125,-0.3136749267578130
1352291146,-0.6557159423828130,0.6803436279296880,-0.31591796875
1352291146,-0.6807861328125,0.6396484375,-0.3014068603515630
1352291146,-0.6295623779296880,0.6311187744140630,-0.30914306640625
1352291146,-0.5893402099609380,0.771087646484375,-0.3033294677734380
1352291146,-0.4656982421875,0.92425537109375,-0.2017974853515630
1352291146,-0.48541259765625,0.8890838623046880,-0.2287139892578130
1352291146,-0.4875030517578130,0.8619384765625,-0.257354736328125
1352291146,-0.370849609375,0.871917724609375,-0.2864227294921880
1352291146,-0.39935302734375,0.84710693359375,-0.1969451904296880
1352291147,-0.3950653076171880,0.904449462890625,-0.230316162109375
1352291147,-0.307159423828125,0.9799346923828130,-0.2644195556640630
1352291147,-0.346649169921875,0.935882568359375,-0.2684326171875
1352291147,-0.308013916015625,0.919097900390625,-0.1981964111328130
1352291147,-0.225677490234375,1.114715576171880,-0.4159393310546880
1352291147,-0.6347808837890630,0.695281982421875,-0.0766754150390625
1352291147,-0.6690521240234380,0.8160400390625,-0.10943603515625
1352291147,-0.5995941162109380,0.920745849609375,-0.27239990234375
1352291147,-0.9079132080078130,0.4620819091796880,-0.1845703125
1352291147,-0.9588775634765630,0.398773193359375,-0.0535888671875
1352291148,-1.0005950927734400,0.16949462890625,-0.0680999755859375
1352291148,-0.9762420654296880,-0.1660614013671880,-0.0099639892578125
1352291148,-0.8437652587890630,-0.41302490234375,0.04412841796875
1352291148,-0.726531982421875,-0.6546630859375,0.0854034423828125
1352291148,-0.487457275390625,-0.734130859375,0.049713134765625
1352291148,-0.4969940185546880,-0.4501953125,-0.0316925048828125
1352291148,-0.474395751953125,-0.775054931640625,-0.0614013671875
1352291148,-0.8221893310546880,-0.5991363525390630,-0.0208740234375
1352291148,-0.8143463134765630,-0.567169189453125,0.1118927001953130
1352291149,-0.9341888427734380,-0.5530242919921880,-0.062744140625
1352291149,-1.0751953125,-0.2087554931640630,-0.15374755859375
